time,u0_x,u0_y,u0_z,u1_x,u1_y,u1_z,u2_x,u2_y,u2_z
29.24628735894475,0.0011462459918137472,33.393413544291796,720.0722653673773,28.920748269888726,-16.69620451036154,720.0728673527852,-28.91970581460858,-16.69692621938886,720.0743107708396
29.24628735894475,0.0011622812231657387,33.38981772598019,720.2331419367249,28.917636485267796,-16.69438385770205,720.2337428502028,-28.916567080141856,-16.695108523118826,720.2351921810363
29.25552622185046,0.0011596821583832134,33.398831252336144,720.2830987927143,28.925432459415653,-16.69890332776274,720.2836742348064,-28.924403592937484,-16.69964839703722,720.2851643733552
29.260145653303315,0.0011556406591494727,33.405205001781624,720.2807196074544,28.93094492148201,-16.702099186189013,720.2812803061304,-28.92993740704502,-16.702851916348877,720.28278576645
29.28324281056759,0.0011457039239523013,33.43546112880027,720.1648344577727,28.95710718249732,-16.7172489483979,720.1653208434709,-28.956178991222888,-16.718036001853495,720.166894950382
29.287348971859018,0.0011534189574485087,33.43895415320414,720.00703606635,28.960122012972345,-16.718977293117298,720.007509559654,-28.959184034722615,-16.71976760461332,720.009090182646
29.2924816734733,0.0011462592993292254,33.44802822574949,719.9612279423532,28.967969244493577,-16.723525947093737,719.9616829137203,-28.967054521946576,-16.724321418014917,719.9632738555626
29.2924816734733,0.001133402644922168,33.45143717452807,720.1483585245597,28.970924142009693,-16.72525918867561,720.1488116065742,-28.970038528789235,-16.72605662028865,720.1504064698001
29.254474107341593,0.0011599781378554802,33.397804798977994,720.2774097448802,28.924544659954254,-16.698388654033764,720.2779880876338,-28.92351117696646,-16.69913139973282,720.2794735790318
29.258567481540016,0.0011566735753191515,33.40326431182992,720.278062176488,28.929266449263288,-16.70112610568439,720.2786276573952,-28.92825177750506,-16.701875896271765,720.2801272385699
29.279034352532125,0.0011470246380295896,33.429625323182876,720.2062514725365,28.9520616596528,-16.714329192673922,720.2067520301147,-28.951122061169343,-16.715111185203618,720.208316015174
29.28267290737517,0.0011519448999354977,33.433039028901206,720.1003619872672,28.95500977350189,-16.71602466012506,720.1008511325055,-28.954066621988588,-16.716810282741086,720.1024223777376
29.28722110092897,0.0011464087915952347,33.44062967808712,720.0669547410953,28.961574139193694,-16.719829411320877,720.0674278896704,-28.9606510978303,-16.720620251990084,720.0690095710089
29.28722110092897,0.0011370356467617026,33.4431291710954,720.1907873574337,28.96374050330445,-16.721099745067754,720.1912591667243,-28.962838516124368,-16.721891918199983,720.1928435129886
29.29534872764559,0.0011313189972435955,33.45576898042913,720.1309177352096,28.974669926455686,-16.72742874780102,720.1313609501557,-28.9737945068582,-16.72822965871594,720.1329627719855
29.299412541003896,0.0011289668843187481,33.462746672548555,720.0810185081586,28.98070257581324,-16.730919478813558,720.0814462291436,-28.979835741727907,-16.73172263059017,720.0830525326967
29.319731607795443,0.0011251124140462794,33.495817849192996,719.8670309813718,29.009291552291693,-16.747449943447293,719.867381297014,-29.00844713749768,-16.748261588248873,719.869004586617
29.32334388633616,0.0011343253668331449,33.49912087370066,719.8484712802463,29.012142801491297,-16.749082597790512,719.8488084682139,-29.01127960234492,-16.74989403564271,719.8504313439182
